arquivo,escopo,nome,h1,h2,N1,N2,vocabulary,length,calculated_length,volume,difficulty,effort,time,bugs
src/supervision/validators/__init__.py,funcao,_validate_keypoint_confidence,6,14,8,15,20,23,68.8127,99.4043,3.2143,319.514,17.7508,0.0331
src/supervision/validators/__init__.py,funcao,validate_key_point_confidence,0,0,0,0,0,0,0,0,0,0,0,0
src/supervision/validators/__init__.py,funcao,validate_keypoint_confidence,0,0,0,0,0,0,0,0,0,0,0,0
src/supervision/validators/__init__.py,funcao,_validate_tracker_id,5,9,5,9,14,14,40.139,53.303,2.5,133.2574,7.4032,0.0178
src/supervision/validators/__init__.py,funcao,validate_tracker_id,0,0,0,0,0,0,0,0,0,0,0,0
src/supervision/validators/__init__.py,funcao,_validate_data,4,10,7,14,14,21,41.2193,79.9545,2.8,223.8725,12.4374,0.0267
src/supervision/validators/__init__.py,funcao,validate_data,0,0,0,0,0,0,0,0,0,0,0,0
src/supervision/validators/__init__.py,funcao,_validate_xy,4,8,4,8,12,12,32.0,43.0196,2.0,86.0391,4.78,0.0143
src/supervision/validators/__init__.py,funcao,validate_xy,0,0,0,0,0,0,0,0,0,0,0,0
src/supervision/validators/__init__.py,funcao,_validate_visible,6,14,8,15,20,23,68.8127,99.4043,3.2143,319.514,17.7508,0.0331
src/supervision/validators/__init__.py,funcao,_validate_detections_fields,0,0,0,0,0,0,0,0,0,0,0,0
src/supervision/validators/__init__.py,funcao,validate_detections_fields,0,0,0,0,0,0,0,0,0,0,0,0
src/supervision/validators/__init__.py,funcao,_validate_keypoints_fields,2,5,3,6,7,9,13.6096,25.2662,1.2,30.3194,1.6844,0.0084
src/supervision/validators/__init__.py,funcao,validate_key_points_fields,0,0,0,0,0,0,0,0,0,0,0,0
src/supervision/validators/__init__.py,funcao,validate_keypoints_fields,0,0,0,0,0,0,0,0,0,0,0,0
src/supervision/validators/__init__.py,funcao,_validate_resolution,5,13,8,14,18,22,59.7154,91.7384,2.6923,246.9879,13.7215,0.0306
src/supervision/validators/__init__.py,funcao,validate_resolution,0,0,0,0,0,0,0,0,0,0,0,0
